,playerid,web_name,element_type_x,now_cost,team,expected_goals.gw,expected_assists.gw,expected_goal_involvements.gw,expected_goals_conceded.gw,XGI_Weighted,XGC_Weighted,AttackOpp_pergame,DefenceOpp_pergame,element,position,multiplier,is_captain,is_vice_captain,element_type_y,IsInCurrentTeam
163,226.0,Iroegbunam,3.0,43.0,8.0,0.0,0.0,0.0,0.0,0.7477012663914506,2.254612534826,0.0,0.0,,,,,,,N
164,229.0,Maupay,4.0,49.0,8.0,0.0,0.0,0.0,0.0,0.7477012663914506,2.254612534826,0.0,0.0,,,,,,,N
165,230.0,McNeil,3.0,51.0,8.0,0.0,0.0,0.0,0.0,0.7477012663914506,2.254612534826,0.0,0.0,,,,,,,N
166,231.0,Mykolenko,2.0,44.0,8.0,0.022,0.06,0.082,1.548,0.7477012663914506,2.254612534826,0.18487822785573202,1.1574415603739656,,,,,,,N
167,232.0,Ndiaye,4.0,54.0,8.0,0.192,0.028000000000000004,0.22000000000000003,1.454,0.7477012663914506,2.254612534826,0.4960147576617201,1.0871576413331692,,,,,,,N
168,233.0,Onana,3.0,48.0,2.0,0.01,0.006,0.016,0.942,0.6942320720647169,2.3024477963645,0.036839164741832,0.6539666118849633,,,,,,,N
169,235.0,Pickford,1.0,50.0,8.0,0.0,0.01,0.01,1.548,0.7477012663914506,2.254612534826,0.02254612534826,1.1574415603739656,,,,,,,N
170,236.0,Tarkowski,2.0,48.0,8.0,0.038,0.10600000000000001,0.14400000000000002,1.548,0.7477012663914506,2.254612534826,0.32466420501494403,1.1574415603739656,,,,,,,N
171,237.0,Y. Chermiti,4.0,49.0,8.0,0.0,0.0,0.0,0.0,0.7477012663914506,2.254612534826,0.0,0.0,,,,,,,N
172,239.0,Adama,3.0,47.0,9.0,0.06799999999999999,0.036,0.10400000000000001,0.26399999999999996,0.7200909830687341,2.122161900346,0.22070483763598403,0.19010401953014577,,,,,,,N
173,240.0,Andreas,3.0,50.0,9.0,0.041999999999999996,0.022,0.064,0.7979999999999999,0.7200909830687341,2.122161900346,0.135818361622144,0.5746326044888498,,,,,,,N
174,241.0,Bassey,2.0,45.0,9.0,0.07999999999999999,0.016,0.096,1.222,0.7200909830687341,2.122161900346,0.203727542433216,0.8799511813099932,,,,,,,N
175,243.0,Cairney,3.0,48.0,9.0,0.016,0.041999999999999996,0.057999999999999996,0.344,0.7200909830687341,2.122161900346,0.123085390220068,0.24771129817564452,,,,,,,N
176,244.0,Castagne,2.0,42.0,9.0,0.012,0.024,0.036,1.222,0.7200909830687341,2.122161900346,0.076397828412456,0.8799511813099932,,,,,,,N
177,246.0,Harris,3.0,45.0,9.0,0.0,0.0,0.0,0.0,0.7200909830687341,2.122161900346,0.0,0.0,,,,,,,N
178,247.0,Iwobi,3.0,59.0,9.0,0.11800000000000002,0.28800000000000003,0.40599999999999997,0.9019999999999999,0.7200909830687341,2.122161900346,0.8615977315404759,0.6495220667279982,,,,,,,N
179,248.0,Leno,1.0,50.0,9.0,0.0,0.0,0.0,1.222,0.7200909830687341,2.122161900346,0.0,0.8799511813099932,,,,,,,N
180,249.0,Lukić,3.0,48.0,9.0,0.128,0.05800000000000001,0.186,1.188,0.7200909830687341,2.122161900346,0.394722113464356,0.8554680878856561,,,,,,,N
181,251.0,Muniz,4.0,55.0,9.0,0.16799999999999998,0.002,0.16999999999999998,0.438,0.7200909830687341,2.122161900346,0.36076752305882,0.3153998505841055,,,,,,,N
182,252.0,Raúl,4.0,57.0,9.0,0.61,0.036,0.646,1.01,0.7200909830687341,2.122161900346,1.370916587623516,0.7272918928994215,252.0,9.0,1.0,False,False,4.0,Y
183,254.0,Reed,3.0,47.0,9.0,0.0,0.0,0.0,0.0,0.7200909830687341,2.122161900346,0.0,0.0,,,,,,,N
184,255.0,Robinson,2.0,51.0,9.0,0.06999999999999999,0.13,0.2,1.222,0.7200909830687341,2.122161900346,0.42443238006920003,0.8799511813099932,255.0,2.0,1.0,False,False,2.0,Y
185,256.0,Stansfield,4.0,50.0,9.0,0.0,0.0,0.0,0.0,0.7200909830687341,2.122161900346,0.0,0.0,,,,,,,N
186,258.0,Vinicius,4.0,50.0,9.0,0.0,0.0,0.0,0.0,0.7200909830687341,2.122161900346,0.0,0.0,,,,,,,N
187,259.0,Wilson,3.0,52.0,9.0,0.292,0.136,0.42800000000000005,1.034,0.7200909830687341,2.122161900346,0.908285293348088,0.7445740764930712,,,,,,,N
188,260.0,Al-Hamadi,4.0,47.0,10.0,0.0,0.0,0.0,0.162,0.5803817699756675,2.4014013125693334,0.0,0.09402184673605814,,,,,,,N
189,262.0,Broadhead,3.0,49.0,10.0,0.13199999999999998,0.148,0.28,0.844,0.5803817699756675,2.4014013125693334,0.6723923675194133,0.4898422138594633,,,,,,,N
190,264.0,Burns,3.0,48.0,10.0,0.028000000000000004,0.006,0.034,0.722,0.5803817699756675,2.4014013125693334,0.08164764462735734,0.4190356379224319,,,,,,,N
191,265.0,Chaplin,3.0,51.0,10.0,0.0,0.0,0.0,0.0,0.5803817699756675,2.4014013125693334,0.0,0.0,,,,,,,N
192,267.0,Davis,2.0,44.0,10.0,0.02,0.054000000000000006,0.074,2.036,0.5803817699756675,2.4014013125693334,0.17770369713013065,1.1816572836704589,,,,,,,N
193,268.0,Delap,4.0,56.0,10.0,0.39,0.016,0.406,1.846,0.5803817699756675,2.4014013125693334,0.9749689329031493,1.0713847473750822,,,,,,,N
194,270.0,Greaves,2.0,39.0,10.0,0.0,0.004,0.004,1.4300000000000002,0.5803817699756675,2.4014013125693334,0.009605605250277335,0.8299459310652045,,,,,,,N
195,271.0,Harness,3.0,49.0,10.0,0.0,0.0,0.0,0.0,0.5803817699756675,2.4014013125693334,0.0,0.0,,,,,,,N
196,272.0,Hirst,4.0,54.0,10.0,0.0,0.0,0.0,0.029999999999999995,0.5803817699756675,2.4014013125693334,0.0,0.017411453099270023,,,,,,,N
197,273.0,Humphreys,3.0,45.0,10.0,0.0,0.0,0.0,0.0,0.5803817699756675,2.4014013125693334,0.0,0.0,,,,,,,N
198,274.0,Hutchinson,3.0,52.0,10.0,0.05,0.028000000000000004,0.078,1.558,0.5803817699756675,2.4014013125693334,0.18730930238040802,0.9042347976220899,,,,,,,N
199,276.0,Ladapo,4.0,45.0,10.0,0.0,0.0,0.0,0.0,0.5803817699756675,2.4014013125693334,0.0,0.0,,,,,,,N
200,277.0,Luongo,3.0,44.0,10.0,0.0,0.002,0.002,0.13,0.5803817699756675,2.4014013125693334,0.0048028026251386675,0.07544963009683678,,,,,,,N
201,278.0,Morsy,3.0,49.0,10.0,0.004,0.01,0.014000000000000002,1.48,0.5803817699756675,2.4014013125693334,0.033619618375970675,0.8589650195639877,,,,,,,N
202,281.0,Taylor,3.0,48.0,10.0,0.004,0.002,0.006,0.228,0.5803817699756675,2.4014013125693334,0.014408407875416,0.13232704355445218,,,,,,,N
203,283.0,Walton,1.0,43.0,10.0,0.0,0.0,0.0,1.6480000000000001,0.5803817699756675,2.4014013125693334,0.0,0.9564691569199,,,,,,,N
204,284.0,Woolfenden,2.0,40.0,10.0,0.0,0.002,0.002,1.4300000000000002,0.5803817699756675,2.4014013125693334,0.0048028026251386675,0.8299459310652045,,,,,,,N
205,285.0,B.Soumaré,3.0,44.0,11.0,0.022,0.028000000000000004,0.05,1.75,0.6967725641072132,2.273216266158,0.11366081330790001,1.219351987187623,,,,,,,N
206,286.0,Cannon,4.0,45.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
207,287.0,Choudhury,3.0,43.0,11.0,0.0,0.0,0.0,0.064,0.6967725641072132,2.273216266158,0.0,0.044593444102861646,,,,,,,N
208,289.0,Daka,4.0,48.0,11.0,0.05,0.006,0.05600000000000001,0.704,0.6967725641072132,2.273216266158,0.12730011090484802,0.4905278851314781,,,,,,,N
209,290.0,De Cordova-Reid,3.0,52.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
210,292.0,Golding,3.0,44.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
211,295.0,Justin,2.0,42.0,11.0,0.118,0.02,0.13799999999999998,1.652,0.6967725641072132,2.273216266158,0.31370384472980395,1.1510682759051163,,,,,,,N
212,296.0,Kristiansen,2.0,45.0,11.0,0.016,0.1,0.11600000000000002,1.438,0.6967725641072132,2.273216266158,0.263693086874328,1.0019589471861725,,,,,,,N
213,297.0,Marcal,3.0,45.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
214,298.0,Mavididi,3.0,51.0,11.0,0.086,0.16799999999999998,0.254,1.668,0.6967725641072132,2.273216266158,0.577396931604132,1.1622166369308315,,,,,,,N
215,299.0,McAteer,3.0,47.0,11.0,0.0,0.024,0.024,0.192,0.6967725641072132,2.273216266158,0.054557190387792005,0.13378033230858494,,,,,,,N
216,300.0,Ndidi,3.0,49.0,11.0,0.0,0.0,0.0,0.0,0.6967725641072132,2.273216266158,0.0,0.0,,,,,,,N
217,304.0,Stolarczyk,1.0,40.0,11.0,0.0,0.0,0.0,1.75,0.6967725641072132,2.273216266158,0.0,1.219351987187623,,,,,,,N
218,306.0,Vardy,4.0,54.0,11.0,0.38,0.10600000000000001,0.48599999999999993,1.3679999999999999,0.6967725641072132,2.273216266158,1.104783105352788,0.9531848676986676,,,,,,,N
219,307.0,Vestergaard,2.0,39.0,11.0,0.006,0.006,0.012,1.518,0.6967725641072132,2.273216266158,0.027278595193896003,1.0577007523147497,,,,,,,N
220,309.0,Winks,3.0,44.0,11.0,0.01,0.018,0.028000000000000004,1.53,0.6967725641072132,2.273216266158,0.06365005545242401,1.0660620230840363,,,,,,,N
221,310.0,A.Becker,1.0,55.0,12.0,0.0,0.0,0.0,0.556,0.6247811632412176,2.23617794387575,0.0,0.347378326762117,,,,,,,N
222,311.0,Alexander-Arnold,2.0,73.0,12.0,0.068,0.33399999999999996,0.402,0.4800000000000001,0.6247811632412176,2.23617794387575,0.8989435334380516,0.2998949583557845,,,,,,,N
223,312.0,Bajcetic,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.6247811632412176,2.23617794387575,0.0,0.0,,,,,,,N
224,314.0,Carvalho,3.0,46.0,4.0,0.0,0.0,0.0,0.0,0.5737767697702798,2.210431591652,0.0,0.0,,,,,,,N
225,315.0,Clark,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.6247811632412176,2.23617794387575,0.0,0.0,,,,,,,N
226,316.0,Darwin,4.0,70.0,12.0,0.22000000000000003,0.006,0.22599999999999998,0.22600000000000003,0.6247811632412176,2.23617794387575,0.5053762153159195,0.14120054289251519,,,,,,,N
227,317.0,Diogo J.,3.0,72.0,12.0,0.328,0.018,0.346,0.15,0.6247811632412176,2.23617794387575,0.7737175685810095,0.09371717448618264,,,,,,,N
228,318.0,Doak,3.0,45.0,12.0,0.0,0.0,0.0,0.0,0.6247811632412176,2.23617794387575,0.0,0.0,,,,,,,N
229,319.0,Elliott,3.0,52.0,12.0,0.0,0.048,0.048,0.13999999999999999,0.6247811632412176,2.23617794387575,0.10733654130603601,0.08746936285377045,,,,,,,N
230,320.0,Endo,3.0,46.0,12.0,0.0,0.004,0.004,0.048,0.6247811632412176,2.23617794387575,0.008944711775503,0.029989495835578445,,,,,,,N
231,321.0,Gakpo,4.0,76.0,12.0,0.27999999999999997,0.344,0.624,0.43200000000000005,0.6247811632412176,2.23617794387575,1.3953750369784679,0.26990546252020603,,,,,,,N
232,323.0,Gravenberch,3.0,50.0,12.0,0.04,0.178,0.21799999999999997,0.508,0.6247811632412176,2.23617794387575,0.48748679176491344,0.3173888309265385,,,,,,,N
233,324.0,Jones,3.0,53.0,12.0,0.198,0.048,0.246,0.21800000000000003,0.6247811632412176,2.23617794387575,0.5500997741934345,0.13620229358658545,,,,,,,N
234,327.0,Luis Díaz,3.0,75.0,12.0,0.27,0.064,0.33399999999999996,0.332,0.6247811632412176,2.23617794387575,0.7468834332545005,0.20742734619608424,,,,,,,N
235,328.0,M.Salah,3.0,137.0,12.0,0.8119999999999999,0.366,1.1780000000000002,0.556,0.6247811632412176,2.23617794387575,2.634217617885634,0.347378326762117,328.0,6.0,2.0,True,False,3.0,Y
236,329.0,Mac Allister,3.0,62.0,12.0,0.136,0.294,0.43,0.538,0.6247811632412176,2.23617794387575,0.9615565158665725,0.3361322658237751,,,,,,,N
237,330.0,McConnell,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.6247811632412176,2.23617794387575,0.0,0.0,,,,,,,N
238,331.0,Morton,3.0,44.0,12.0,0.0,0.0,0.0,0.0,0.6247811632412176,2.23617794387575,0.0,0.0,,,,,,,N
239,335.0,Robertson,2.0,59.0,12.0,0.014000000000000002,0.166,0.18,0.42000000000000004,0.6247811632412176,2.23617794387575,0.40251202989763496,0.26240808856131137,,,,,,,N
240,336.0,Szoboszlai,3.0,63.0,12.0,0.146,0.044,0.19,0.188,0.6247811632412176,2.23617794387575,0.4248738093363925,0.1174588586893489,,,,,,,N
241,338.0,Van den Berg,2.0,41.0,4.0,0.018,0.002,0.019999999999999997,1.574,0.5737767697702798,2.210431591652,0.044208631833039996,0.9031246356184205,338.0,15.0,0.0,False,False,2.0,Y
242,339.0,Virgil,2.0,64.0,12.0,0.10800000000000001,0.044000000000000004,0.152,0.556,0.6247811632412176,2.23617794387575,0.339899047469114,0.347378326762117,,,,,,,N
243,340.0,Akanji,2.0,53.0,13.0,0.038,0.022,0.05999999999999999,1.29,0.6429007395611336,2.171691239804,0.13030147438824,0.8293419540338625,,,,,,,N
244,341.0,Aké,2.0,53.0,13.0,0.022,0.014000000000000002,0.036000000000000004,0.982,0.6429007395611336,2.171691239804,0.07818088463294401,0.6313285262490332,,,,,,,N
245,342.0,Bernardo,3.0,62.0,13.0,0.08800000000000001,0.04,0.128,1.176,0.6429007395611336,2.171691239804,0.277976478694912,0.7560512697238931,,,,,,,N
246,343.0,Bobb,3.0,47.0,13.0,0.0,0.0,0.0,0.0,0.6429007395611336,2.171691239804,0.0,0.0,,,,,,,N
247,345.0,De Bruyne,3.0,94.0,13.0,0.086,0.23999999999999996,0.32599999999999996,1.1880000000000002,0.6429007395611336,2.171691239804,0.7079713441761039,0.7637660785986269,,,,,,,N
248,346.0,Doku,3.0,62.0,13.0,0.016,0.078,0.094,0.21799999999999997,0.6429007395611336,2.171691239804,0.204138976541576,0.14015236122432712,,,,,,,N
249,348.0,Foden,3.0,93.0,13.0,0.42200000000000004,0.312,0.732,1.108,0.6429007395611336,2.171691239804,1.589677987536528,0.7123340194337362,348.0,7.0,1.0,False,True,3.0,Y
250,349.0,Grealish,3.0,64.0,13.0,0.008,0.006,0.014000000000000002,0.012,0.6429007395611336,2.171691239804,0.030403677357256007,0.007714808874733604,,,,,,,N
251,350.0,Gvardiol,2.0,59.0,13.0,0.17400000000000002,0.048,0.22199999999999998,1.292,0.6429007395611336,2.171691239804,0.48211545523648797,0.8306277555129847,,,,,,,N
252,351.0,Haaland,4.0,147.0,13.0,0.868,0.066,0.9339999999999999,1.282,0.6429007395611336,2.171691239804,2.028359617976936,0.8241987481173734,,,,,,,N
253,352.0,J.Alvarez,4.0,70.0,13.0,0.0,0.0,0.0,0.0,0.6429007395611336,2.171691239804,0.0,0.0,,,,,,,N
254,354.0,Kovačić,3.0,54.0,13.0,0.06199999999999999,0.174,0.23600000000000004,0.884,0.6429007395611336,2.171691239804,0.512519132593744,0.5683242537720421,,,,,,,N
255,356.0,Matheus N.,3.0,49.0,13.0,0.0,0.06199999999999999,0.06199999999999999,0.632,0.6429007395611336,2.171691239804,0.134644856867848,0.4063132674026365,,,,,,,N
256,357.0,McAtee,3.0,46.0,13.0,0.15799999999999997,0.002,0.15999999999999998,0.21599999999999994,0.6429007395611336,2.171691239804,0.34747059836863997,0.13886655974520484,,,,,,,N
257,358.0,Ortega Moreno,1.0,52.0,13.0,0.0,0.0,0.0,1.176,0.6429007395611336,2.171691239804,0.0,0.7560512697238931,,,,,,,N
258,359.0,Phillips,3.0,48.0,10.0,0.004,0.004,0.008,0.784,0.5803817699756675,2.4014013125693334,0.01921121050055467,0.4550193076609233,,,,,,,N
259,360.0,Rodrigo,3.0,62.0,13.0,0.0,0.0,0.0,0.0,0.6429007395611336,2.171691239804,0.0,0.0,,,,,,,N
260,364.0,Amad,3.0,56.0,14.0,0.366,0.154,0.52,1.7,0.6236231258338398,2.23180108277475,1.1605365630428701,1.0601593139175278,,,,,,,N
261,365.0,Antony,3.0,57.0,14.0,0.07400000000000001,0.030000000000000006,0.10400000000000001,0.162,0.6236231258338398,2.23180108277475,0.23210731260857403,0.10102694638508206,,,,,,,N
262,366.0,B.Fernandes,3.0,84.0,14.0,0.294,0.13599999999999998,0.43,1.3,0.6236231258338398,2.23180108277475,0.9596744655931425,0.8107100635839918,,,,,,,N
263,368.0,Casemiro,3.0,47.0,14.0,0.024,0.033999999999999996,0.05800000000000001,0.488,0.6236231258338398,2.23180108277475,0.12944446280093552,0.30432808540691386,,,,,,,N
264,369.0,Dalot,2.0,50.0,14.0,0.022000000000000002,0.072,0.094,1.5059999999999998,0.6236231258338398,2.23180108277475,0.2097893017808265,0.9391764275057627,,,,,,,N
265,370.0,Eriksen,3.0,53.0,14.0,0.0,0.088,0.088,0.502,0.6236231258338398,2.23180108277475,0.196398495284178,0.31305880916858764,,,,,,,N
266,372.0,Garnacho,3.0,59.0,14.0,0.152,0.07,0.22199999999999998,0.624,0.6236231258338398,2.23180108277475,0.49545984037599444,0.38914083052031606,,,,,,,N
267,373.0,Hannibal,3.0,45.0,14.0,0.0,0.0,0.0,0.0,0.6236231258338398,2.23180108277475,0.0,0.0,,,,,,,N
268,375.0,Højlund,4.0,69.0,14.0,0.098,0.042,0.13999999999999999,1.1440000000000001,0.6236231258338398,2.23180108277475,0.31245215158846495,0.7134248559539129,,,,,,,N
269,377.0,Maguire,2.0,49.0,14.0,0.09,0.008,0.098,1.5139999999999998,0.6236231258338398,2.23180108277475,0.2187165061119255,0.9441654125124335,,,,,,,N
270,378.0,Mainoo,3.0,52.0,14.0,0.05600000000000001,0.048,0.10400000000000001,1.062,0.6236231258338398,2.23180108277475,0.23210731260857403,0.662287759635538,,,,,,,N
271,380.0,Martinez,2.0,44.0,14.0,0.026000000000000002,0.06,0.086,1.418,0.6236231258338398,2.23180108277475,0.1919348931186285,0.8842975924323848,,,,,,,N
272,381.0,McTominay,3.0,49.0,14.0,0.0,0.0,0.0,0.0,0.6236231258338398,2.23180108277475,0.0,0.0,,,,,,,N
273,382.0,Mount,3.0,63.0,14.0,0.0,0.0,0.0,0.0,0.6236231258338398,2.23180108277475,0.0,0.0,,,,,,,N
274,383.0,Onana,1.0,50.0,14.0,0.0,0.0,0.0,1.8099999999999998,0.6236231258338398,2.23180108277475,0.0,1.12875785775925,,,,,,,N
275,384.0,Pellistri,3.0,50.0,14.0,0.0,0.0,0.0,0.0,0.6236231258338398,2.23180108277475,0.0,0.0,,,,,,,N
276,385.0,Rashford,3.0,66.0,14.0,0.0,0.0,0.0,0.0,0.6236231258338398,2.23180108277475,0.0,0.0,,,,,,,N
277,386.0,Sancho,3.0,62.0,6.0,0.072,0.076,0.148,0.868,0.6155911502593543,2.3184758320984002,0.3431344231505632,0.5343331184251195,,,,,,,N
278,388.0,Wan-Bissaka,2.0,45.0,19.0,0.06799999999999999,0.078,0.146,1.936,0.6416960569538712,2.310531976961,0.337337668636306,1.2423235662626946,,,,,,,N
279,389.0,Zirkzee,4.0,65.0,14.0,0.06000000000000001,0.07400000000000001,0.134,1.042,0.6236231258338398,2.23180108277475,0.29906134509181653,0.6498152971188612,,,,,,,N
280,391.0,Almirón,3.0,54.0,15.0,0.0,0.002,0.002,0.16399999999999998,0.6735929755821757,2.104970542758933,0.004209941085517867,0.11046924799547678,,,,,,,N
281,392.0,Barnes,3.0,59.0,15.0,0.064,0.012,0.076,0.11999999999999998,0.6735929755821757,2.104970542758933,0.15997776124967894,0.08083115706986106,,,,,,,N
282,394.0,Bruno G.,3.0,61.0,15.0,0.066,0.252,0.31799999999999995,1.1699999999999997,0.6735929755821757,2.104970542758933,0.6693806325973407,0.7881037814311453,,,,,,,N
283,395.0,Burn,2.0,44.0,15.0,0.030000000000000006,0.08600000000000001,0.11600000000000002,1.214,0.6735929755821757,2.104970542758933,0.2441765829600363,0.8177418723567611,,,,,,,N
284,396.0,Dúbravka,1.0,43.0,15.0,0.0,0.0,0.0,1.214,0.6735929755821757,2.104970542758933,0.0,0.8177418723567611,,,,,,,N
285,397.0,Fraser,3.0,48.0,17.0,0.0,0.0,0.0,0.0,0.6736158620447158,2.0777840961858667,0.0,0.0,,,,,,,N
286,398.0,Gordon,3.0,77.0,15.0,0.374,0.164,0.538,0.9339999999999999,0.6735929755821757,2.104970542758933,1.1324741520043062,0.629135839193752,,,,,,,N
287,399.0,Hall,2.0,51.0,15.0,0.022,0.176,0.198,1.0939999999999999,0.6735929755821757,2.104970542758933,0.41678416746626884,0.7369107152869,,,,,,,N
288,400.0,Hayden,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.6735929755821757,2.104970542758933,0.0,0.0,,,,,,,N
289,401.0,Isak,4.0,95.0,15.0,0.8,0.092,0.892,1.016,0.6735929755821757,2.104970542758933,1.8776337241409686,0.6843704631914904,401.0,11.0,1.0,False,False,4.0,Y
290,402.0,J.Murphy,3.0,51.0,15.0,0.12999999999999998,0.23000000000000004,0.36,0.86,0.6735929755821757,2.104970542758933,0.757789395393216,0.5792899590006709,,,,,,,N
291,403.0,Joelinton,3.0,60.0,15.0,0.21400000000000002,0.11,0.32399999999999995,1.064,0.6735929755821757,2.104970542758933,0.6820104558538943,0.7167029260194349,,,,,,,N
292,406.0,Kuol,3.0,44.0,15.0,0.0,0.0,0.0,0.0,0.6735929755821757,2.104970542758933,0.0,0.0,,,,,,,N
293,409.0,Livramento,2.0,45.0,15.0,0.0,0.014000000000000002,0.014000000000000002,1.002,0.6735929755821757,2.104970542758933,0.02946958759862507,0.67494016153334,,,,,,,N
294,410.0,Longstaff,3.0,46.0,15.0,0.0,0.0,0.0,0.034,0.6735929755821757,2.104970542758933,0.0,0.022902161169793975,,,,,,,N
295,411.0,Miley,3.0,50.0,15.0,0.0,0.0,0.0,0.15,0.6735929755821757,2.104970542758933,0.0,0.10103894633732634,,,,,,,N
296,417.0,Tonali,3.0,55.0,15.0,0.258,0.142,0.4,1.214,0.6735929755821757,2.104970542758933,0.8419882171035733,0.8177418723567611,,,,,,,N
297,419.0,White,3.0,45.0,15.0,0.0,0.0,0.0,0.0,0.6735929755821757,2.104970542758933,0.0,0.0,,,,,,,N
298,420.0,Willock,3.0,47.0,15.0,0.034,0.004,0.038,0.358,0.6735929755821757,2.104970542758933,0.07998888062483947,0.24114628525841886,,,,,,,N
299,421.0,Wilson,4.0,69.0,15.0,0.0,0.0,0.0,0.0,0.6735929755821757,2.104970542758933,0.0,0.0,,,,,,,N
300,422.0,Aina,2.0,54.0,16.0,0.048,0.028000000000000004,0.076,1.248,0.632705228939266,2.173310346087467,0.16517158630264744,0.789616125716204,422.0,4.0,1.0,False,False,2.0,Y
301,423.0,Anderson,3.0,50.0,16.0,0.044,0.046,0.09,1.2120000000000002,0.632705228939266,2.173310346087467,0.195597931147872,0.7668387374743905,,,,,,,N
302,424.0,Awoniyi,4.0,55.0,16.0,0.24799999999999997,0.0,0.24799999999999997,0.14200000000000002,0.632705228939266,2.173310346087467,0.5389809658296918,0.08984414250937577,,,,,,,N
303,426.0,Bowler,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
304,428.0,Da Silva Moreira,3.0,44.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
305,429.0,Danilo,3.0,47.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
306,430.0,Dennis,4.0,49.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
307,431.0,Dominguez,3.0,48.0,16.0,0.006,0.10600000000000001,0.11200000000000002,0.7140000000000001,0.632705228939266,2.173310346087467,0.2434107587617963,0.45175153346263597,,,,,,,N
308,432.0,Elanga,3.0,53.0,16.0,0.184,0.138,0.32199999999999995,1.1400000000000001,0.632705228939266,2.173310346087467,0.6998059314401641,0.7212839609907633,,,,,,,N
309,433.0,Gibbs-White,3.0,64.0,16.0,0.254,0.2,0.454,1.1039999999999999,0.632705228939266,2.173310346087467,0.9866828971237099,0.6985065727489495,,,,,,,N
310,434.0,Hudson-Odoi,3.0,52.0,16.0,0.10200000000000001,0.09,0.192,0.8860000000000002,0.632705228939266,2.173310346087467,0.41727558644879365,0.5605768328401897,,,,,,,N
311,435.0,Mighten,3.0,45.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
312,436.0,Murillo,2.0,47.0,16.0,0.012,0.006,0.018,1.0699999999999998,0.632705228939266,2.173310346087467,0.03911958622957439,0.6769945949650145,,,,,,,N
313,437.0,N.Williams,2.0,44.0,16.0,0.054000000000000006,0.014000000000000002,0.068,1.2280000000000002,0.632705228939266,2.173310346087467,0.14778510353394775,0.7769620211374187,,,,,,,N
314,439.0,O'Brien,3.0,50.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
315,442.0,Sangaré,3.0,43.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
316,443.0,Sels,1.0,50.0,16.0,0.0,0.004,0.004,1.248,0.632705228939266,2.173310346087467,0.008693241384349867,0.789616125716204,,,,,,,N
317,446.0,Ui-jo,4.0,45.0,16.0,0.0,0.0,0.0,0.0,0.632705228939266,2.173310346087467,0.0,0.0,,,,,,,N
318,447.0,Wood,4.0,71.0,16.0,0.31399999999999995,0.026000000000000002,0.34,1.1039999999999999,0.632705228939266,2.173310346087467,0.7389255176697387,0.6985065727489495,,,,,,,N
319,449.0,Yates,3.0,49.0,16.0,0.0,0.0,0.0,0.514,0.632705228939266,2.173310346087467,0.0,0.3252104876747827,,,,,,,N
320,450.0,Alcaraz,3.0,49.0,17.0,0.0,0.0,0.0,0.0,0.6736158620447158,2.0777840961858667,0.0,0.0,,,,,,,N
321,451.0,Amo-Ameyaw,3.0,44.0,17.0,0.0,0.0,0.0,0.0,0.6736158620447158,2.0777840961858667,0.0,0.0,,,,,,,N
322,452.0,Aribo,3.0,49.0,17.0,0.014000000000000002,0.022,0.036,1.8039999999999998,0.6736158620447158,2.0777840961858667,0.07480022746269119,1.2152030151286672,,,,,,,N
323,453.0,Armstrong,4.0,51.0,17.0,0.036,0.024,0.05999999999999999,1.8419999999999999,0.6736158620447158,2.0777840961858667,0.124667045771152,1.2408004178863663,,,,,,,N
324,455.0,Bednarek,2.0,40.0,17.0,0.072,0.004,0.076,2.508,0.6736158620447158,2.0777840961858667,0.15791159131012586,1.6894285820081472,,,,,,,N
325,457.0,Bree,2.0,39.0,17.0,0.008,0.048,0.05600000000000001,1.7739999999999998,0.6736158620447158,2.0777840961858667,0.11635590938640855,1.1949945392673258,,,,,,,N
326,458.0,Charles,3.0,45.0,17.0,0.0,0.0,0.0,0.0,0.6736158620447158,2.0777840961858667,0.0,0.0,,,,,,,N
327,459.0,Edozie,3.0,49.0,17.0,0.0,0.0,0.0,0.0,0.6736158620447158,2.0777840961858667,0.0,0.0,,,,,,,N
